,actual,predicted
188,-0.788828704454,-0.42011731863
189,-1.44478502275,-0.633510410786
190,-1.43696504888,-0.955012559891
191,-0.637044209196,-0.96981304884
192,-0.400066205516,-0.838237524033
193,0.541019641893,-0.650319993496
194,1.4932271241,0.281423896551
195,1.38783224804,0.957407653332
196,1.23104418278,0.980428218842
197,1.02051823881,0.961660563946
198,1.25755450766,0.893154799938
199,1.55045495133,0.969218492508
200,1.83401915583,0.989659011364
201,1.53485667973,0.996740698814
202,2.07830958879,0.996333301067
203,1.98377021126,0.99829864502
204,2.01485584017,0.998130083084
205,0.944254879315,0.998230159283
206,0.472516014883,0.961486637592
207,0.907667759937,0.845226764679
208,2.51943417475,0.920070707798
209,2.60613820683,0.999827921391
210,2.33404640255,0.999226570129
211,2.1954642657,0.998413085938
212,2.18104994406,0.997768580914
213,1.77272009283,0.998180449009
214,1.88232921764,0.996355414391
215,1.74409369504,0.995052039623
216,1.75092924004,0.994817078114
217,1.72715746436,0.995217621326
218,1.61066957648,0.995109140873
219,1.35511830002,0.991219818592
220,1.36521501854,0.98220795393
221,1.46647793455,0.978240847588
222,1.18585881446,0.986140370369
223,0.714292500498,0.970043420792
224,0.936665293059,0.865399777889
225,0.760376267101,0.856179714203
226,1.08719439442,0.850912332535
227,1.02350433938,0.900536596775
228,1.43681356846,0.908061563969
229,1.35279154986,0.965924501419
230,1.08120567189,0.967046380043
231,1.01165181396,0.893177866936
232,1.04607978615,0.90486073494
233,0.693439097279,0.918980717659
234,1.33703384193,0.858787477016
235,1.06866588371,0.954825699329
236,0.690258929113,0.968056440353
237,1.1929134258,0.858536303043
238,0.976007122457,0.957549154758
239,1.08799813281,0.923207163811
240,0.174635123916,0.86950391531
241,-0.0767525379593,0.217868700624
242,-0.906787957049,-0.114582777023
243,0.0433879156052,-0.829089164734
244,-0.245884551609,-0.716913998127
245,1.19763416174,0.106632985175
246,0.52206268693,0.826973676682
247,-0.726548009127,0.840532183647
248,-0.347859161042,-0.644922554493
249,0.242754093208,-0.652056634426
250,0.337271846065,0.0496628582478
251,0.0539734466973,0.214027062058
252,1.54143618556,0.255912721157
253,2.31477732401,0.936170578003
254,1.9254132734,0.998998820782
255,0.780786723039,0.998897492886
